url,product_id,category
https://www.amazon.sa/-/en/Fishing-Game-Fishes-Players-Kids/dp/B091NYZTCH/ref=zg_bs_17007473031_sccl_10/260-0057919-4346154?psc=1,B091NYZTCH,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Rovyfota-Upgraded-Beginner-Practice-Accessories/dp/B0B2JB2FTR/ref=zg_bs_17007473031_sccl_16/260-0057919-4346154?psc=1,B0B2JB2FTR,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Hook-Loop-Suspenders-Waterproof-Insulation/dp/B07D2D19NP/ref=zg_bs_17007473031_sccl_24/260-0057919-4346154?psc=1,B07D2D19NP,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Electric-Fishing-Light-Weight-Amateur/dp/B099Z9FSZT/ref=zg_bs_17007473031_sccl_20/260-0057919-4346154?psc=1,B099Z9FSZT,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Strong-Durable-Breathable-Fabric-Rolling/dp/B07MX7ZKDJ/ref=zg_bs_17007473031_sccl_6/260-0057919-4346154?psc=1,B07MX7ZKDJ,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/GRVCN-Camouflage-Sunshade-Shooting-Decorations/dp/B095N7G399/ref=zg_bs_17007473031_sccl_2/260-0057919-4346154?psc=1,B095N7G399,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/MUSTAD-fishing-circle-carbon-Jigging/dp/B075N5TNB6/ref=zg_bs_17007473031_sccl_28/260-0057919-4346154?psc=1,B075N5TNB6,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/unclesportinfof-Stainless-Connector-Freshwater-S-45LB-50PCS/dp/B0856XSLWW/ref=zg_bs_17007473031_sccl_27/260-0057919-4346154?psc=1,B0856XSLWW,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Multi-Function-Fishing-Searchlight-Remote-Control/dp/B088C274F1/ref=zg_bs_17007473031_sccl_13/260-0057919-4346154?psc=1,B088C274F1,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Premium-Fishhooks-Portable-Freshwater-Seawater/dp/B07FP14CMH/ref=zg_bs_17007473031_sccl_4/260-0057919-4346154?psc=1,B07FP14CMH,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Bird-Gone-MMRTH1-Hawk-Decoy/dp/B002KSVXGU/ref=zg_bs_17007473031_sccl_23/260-0057919-4346154?psc=1,B002KSVXGU,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Treaful-Self-Adhesive-Camouflage-Military-Skateboard/dp/B0B2PFZP6R/ref=zg_bs_17007473031_sccl_3/260-0057919-4346154?psc=1,B0B2PFZP6R,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/9600mAh-Battery-Replacement-Fishing-YINGJIAN/dp/B0BG5LK9FS/ref=zg_bs_17007473031_sccl_21/260-0057919-4346154?psc=1,B0BG5LK9FS,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/jades-Fishing-Holders-Holder-Adjustable-2/dp/B07VQW2F67/ref=zg_bs_17007473031_sccl_15/260-0057919-4346154?psc=1,B07VQW2F67,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Pepisky-Portable-4-Section-Saltwater-Freshwater/dp/B09LMDGWVG/ref=zg_bs_17007473031_sccl_22/260-0057919-4346154?psc=1,B09LMDGWVG,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/single-curled-bionic-insect-H10966/dp/B07MXCJ3WL/ref=zg_bs_17007473031_sccl_19/260-0057919-4346154?psc=1,B07MXCJ3WL,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Saltwater-Freshwater-Creative-Realistic-Accessory/dp/B0B3RBS72M/ref=zg_bs_17007473031_sccl_11/260-0057919-4346154?psc=1,B0B3RBS72M,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/SCIENISH-Glow-Fishing-Lure-Bait/dp/B09C53FCTZ/ref=zg_bs_17007473031_sccl_26/260-0057919-4346154?psc=1,B09C53FCTZ,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Submerged-pencil-Bionic-fishing-SY-0156/dp/B07MX9TXRR/ref=zg_bs_17007473031_sccl_7/260-0057919-4346154?psc=1,B07MX9TXRR,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/HEAROS-Xtreme-Ear-plugs-Cancelling/dp/B000NP79YM/ref=zg_bs_17007473031_sccl_1/260-0057919-4346154?psc=1,B000NP79YM,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Glasses-Tactical-Military-Shooting-Protective/dp/B07M83Y496/ref=zg_bs_17007473031_sccl_17/260-0057919-4346154?psc=1,B07M83Y496,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Lews-Fishing-American-Speed-Spinning/dp/B07JNH13M6/ref=zg_bs_17007473031_sccl_25/260-0057919-4346154?psc=1,B07JNH13M6,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Fishing-Include-Bearing-Connector-Accessory/dp/B08N1KRLBW/ref=zg_bs_17007473031_sccl_14/260-0057919-4346154?psc=1,B08N1KRLBW,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Emerson-Airsoft-Military-Tactical-Uniform/dp/B09YR98S35/ref=zg_bs_17007473031_sccl_8/260-0057919-4346154?psc=1,B09YR98S35,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Travel-Spinning-Fishing-Rod-Lightweight/dp/B09SHP8WKN/ref=zg_bs_17007473031_sccl_30/260-0057919-4346154?psc=1,B09SHP8WKN,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Morelian-Portable-Lightweight-Fiberglass-Sections/dp/B09V2PZBB5/ref=zg_bs_17007473031_sccl_5/260-0057919-4346154?psc=1,B09V2PZBB5,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/Flying-Colors-Premium-000ct-Bottle/dp/B000RF8L3Q/ref=zg_bs_17007473031_sccl_18/260-0057919-4346154?psc=1,B000RF8L3Q,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/1000m-strong-multifilament-braided-fishing/dp/B07MJXQTWB/ref=zg_bs_17007473031_sccl_29/260-0057919-4346154?psc=1,B07MJXQTWB,"{'name': 'sports-goods', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/sports-goods/17007473031/'}"
https://www.amazon.sa/-/en/ProCase-Transparent-Trifold-Protective-Shockproof/dp/B0B8GN3TXM/ref=zg_bs_electronics_sccl_29/260-0057919-4346154?psc=1,B0B8GN3TXM,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Anker-Powercore-Select-20000-Online/dp/B089JY762D/ref=zg_bs_electronics_sccl_14/260-0057919-4346154?psc=1,B089JY762D,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Samsung-EP-TA800-Travel-Adapter-Charging/dp/B08R1JKKM5/ref=zg_bs_electronics_sccl_4/260-0057919-4346154?psc=1,B08R1JKKM5,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Security-Monitor-Surveillance-Detection-Tracking/dp/B0867X1QGP/ref=zg_bs_electronics_sccl_3/260-0057919-4346154?psc=1,B0867X1QGP,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Kingston-Solid-State-SA400S37-480G/dp/B01N0TQPQB/ref=zg_bs_electronics_sccl_26/260-0057919-4346154?psc=1,B01N0TQPQB,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Apple-20W-USB-C-Power-Adapter/dp/B08L85KDV5/ref=zg_bs_electronics_sccl_1/260-0057919-4346154?psc=1,B08L85KDV5,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Samsung-Android-Smartphone-EP-TA800-Charging/dp/B0BJQPJMM1/ref=zg_bs_electronics_sccl_10/260-0057919-4346154?psc=1,B0BJQPJMM1,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Xiaomi-Mi-Box-Chromecast-Built/dp/B0981Z4D1D/ref=zg_bs_electronics_sccl_8/260-0057919-4346154?psc=1,B0981Z4D1D,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Apple-USB-C-Lightning-Cable-1m/dp/B09JRG6GLX/ref=zg_bs_electronics_sccl_20/260-0057919-4346154?psc=1,B09JRG6GLX,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Xiaomi-Bluetooth-Remote-Smaller-Powerful/dp/B08B8F63XP/ref=zg_bs_electronics_sccl_11/260-0057919-4346154?psc=1,B08B8F63XP,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Apple-MX532ZE-A-New-AirTag/dp/B093Q75MN3/ref=zg_bs_electronics_sccl_7/260-0057919-4346154?psc=1,B093Q75MN3,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/2021-Apple-iPad-10-2-inch-Wi-Fi/dp/B09G93MH2V/ref=zg_bs_electronics_sccl_23/260-0057919-4346154?psc=1,B09G93MH2V,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/generation-Smart-speaker-Arabic-English/dp/B093QN7JTB/ref=zg_bs_electronics_sccl_5/260-0057919-4346154?psc=1,B093QN7JTB,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Xiaomi-Bluetooth-Remote-Smaller-Powerful/dp/B09NZQLDVK/ref=zg_bs_electronics_sccl_19/260-0057919-4346154?psc=1,B09NZQLDVK,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/New-2022-Apple-AirPods-generation/dp/B0BDK4GJXC/ref=zg_bs_electronics_sccl_21/260-0057919-4346154?psc=1,B0BDK4GJXC,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Anker-Powerline-Usb-C-Charging-Delivery/dp/B0919BV3QB/ref=zg_bs_electronics_sccl_28/260-0057919-4346154?psc=1,B0919BV3QB,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Sandisk-Ultra-Microsdxc-Uhs-1-Sdsqunr-064G-Gn3Mn/dp/B08HYFSXKW/ref=zg_bs_electronics_sccl_18/260-0057919-4346154?psc=1,B08HYFSXKW,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Soundcore-Bluetooth-Earphones-Wireless-Playtime/dp/B099DP3617/ref=zg_bs_electronics_sccl_22/260-0057919-4346154?psc=1,B099DP3617,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Huawei-Band-Fitness-Tracker-Graphite/dp/B0923DSVJJ/ref=zg_bs_electronics_sccl_13/260-0057919-4346154?psc=1,B0923DSVJJ,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Chromecast-Google-Snow-Streaming-Entertainment/dp/B08KRV7S22/ref=zg_bs_electronics_sccl_24/260-0057919-4346154?psc=1,B08KRV7S22,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Logitech-Wireless-Receiver-12-Months-Ambidextrous/dp/B01A9GXEOI/ref=zg_bs_electronics_sccl_15/260-0057919-4346154?psc=1,B01A9GXEOI,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Amazon-Performance-Alkaline-Batteries-12-Pack/dp/B07KX2N355/ref=zg_bs_electronics_sccl_17/260-0057919-4346154?psc=1,B07KX2N355,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Apple-MU8F2ZE-A-Pencil-generation/dp/B08FM1LXRZ/ref=zg_bs_electronics_sccl_16/260-0057919-4346154?psc=1,B08FM1LXRZ,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Tinymoose-Pencil-Active-2018-2022-000-001-TMS706-W/dp/B09VSLYB76/ref=zg_bs_electronics_sccl_27/260-0057919-4346154?psc=1,B09VSLYB76,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Stylus-Rejection-XIRON-Compatible-2018-2022/dp/B07XMM1983/ref=zg_bs_electronics_sccl_6/260-0057919-4346154?psc=1,B07XMM1983,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/652-Tri-Color-Original-Advantage-Cartridge/dp/B018J9MCVI/ref=zg_bs_electronics_sccl_30/260-0057919-4346154?psc=1,B018J9MCVI,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Sandisk-Ultra-Microsdxc-128Gb-100Mb/dp/B08HYFLMFJ/ref=zg_bs_electronics_sccl_12/260-0057919-4346154?psc=1,B08HYFLMFJ,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Anker-Lightning-Powerline-Certified-Charging/dp/B08SQDC24B/ref=zg_bs_electronics_sccl_25/260-0057919-4346154?psc=1,B08SQDC24B,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Apple-AirPods-2nd-Charging-Case/dp/B07NWBVQWK/ref=zg_bs_electronics_sccl_9/260-0057919-4346154?psc=1,B07NWBVQWK,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Apple-EarPods-Lightning-Connector-White/dp/B08VDSXKV3/ref=zg_bs_electronics_sccl_2/260-0057919-4346154?psc=1,B08VDSXKV3,"{'name': 'electronics', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/electronics/'}"
https://www.amazon.sa/-/en/Purina-Blue-Friskies-Mackerel-Adult/dp/B0719R3JF4/ref=zg_bs_pet-supplies_sccl_21/260-0057919-4346154?psc=1,B0719R3JF4,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Furniture-Kittens-Multifunctional-Climbing-Elevated/dp/B0BK3G8SCD/ref=zg_bs_pet-supplies_sccl_16/260-0057919-4346154?psc=1,B0BK3G8SCD,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Aluxon-Remover-Clothes-Durable-4Refills/dp/B09K7YBHL7/ref=zg_bs_pet-supplies_sccl_25/260-0057919-4346154?psc=1,B09K7YBHL7,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Felix-Purina-Looks-Chicken-Jelly/dp/B08YNKH2N9/ref=zg_bs_pet-supplies_sccl_4/260-0057919-4346154?psc=1,B08YNKH2N9,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/PURINA-ONE-Active-Kitten-Chicken/dp/B0B6129WZG/ref=zg_bs_pet-supplies_sccl_26/260-0057919-4346154?psc=1,B0B6129WZG,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Silicone-Feeding-Waterproof-Premium-Non-Stick/dp/B07MX6ZF7N/ref=zg_bs_pet-supplies_sccl_29/260-0057919-4346154?psc=1,B07MX6ZF7N,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Friskies-Mackerel-Feast-Food/dp/B00E1D8VI0/ref=zg_bs_pet-supplies_sccl_24/260-0057919-4346154?psc=1,B00E1D8VI0,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Friskies-Ocean-Platter-12099264/dp/B08C5ZM63K/ref=zg_bs_pet-supplies_sccl_30/260-0057919-4346154?psc=1,B08C5ZM63K,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Friskies-Purina-Surfin-Favourites-1-1kg/dp/B01CCWTBP8/ref=zg_bs_pet-supplies_sccl_19/260-0057919-4346154?psc=1,B01CCWTBP8,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Friskies-Seafood-Sensation-6-5Kg/dp/B07SFR68Y3/ref=zg_bs_pet-supplies_sccl_17/260-0057919-4346154?psc=1,B07SFR68Y3,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Felix-Purina-Looks-Carrot-Jelly/dp/B08YN294N3/ref=zg_bs_pet-supplies_sccl_5/260-0057919-4346154?psc=1,B08YN294N3,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Fancy-Feast-Puree-Flakes/dp/B07KX4475L/ref=zg_bs_pet-supplies_sccl_9/260-0057919-4346154?psc=1,B07KX4475L,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Clippers-Baytion-animals-Scissors-Hamsters/dp/B08Q3GVY8S/ref=zg_bs_pet-supplies_sccl_28/260-0057919-4346154?psc=1,B08Q3GVY8S,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/PURINA-ONE-Advantage-Chicken-8850127004847/dp/B0B611V2YR/ref=zg_bs_pet-supplies_sccl_12/260-0057919-4346154?psc=1,B0B611V2YR,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Mumoo-Bear-Assortments-Variety-Crinkle/dp/B07N6JDJ48/ref=zg_bs_pet-supplies_sccl_11/260-0057919-4346154?psc=1,B07N6JDJ48,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Temptations-Savory-Salmon-Cat-Treats/dp/B000VDR8BU/ref=zg_bs_pet-supplies_sccl_23/260-0057919-4346154?psc=1,B000VDR8BU,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Signature-Bentonite-Cat-Litter-Lavender/dp/B0B94HH3XL/ref=zg_bs_pet-supplies_sccl_3/260-0057919-4346154?psc=1,B0B94HH3XL,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Friskies-Purina-Meaty-Grill-1-1kg/dp/B01CCWX4AG/ref=zg_bs_pet-supplies_sccl_20/260-0057919-4346154?psc=1,B01CCWX4AG,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Tidy-Cats-Clumping-Performance/dp/B000R4JIUW/ref=zg_bs_pet-supplies_sccl_18/260-0057919-4346154?psc=1,B000R4JIUW,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Fancy-Feast-Chicken-Flakes/dp/B07KX3BNKD/ref=zg_bs_pet-supplies_sccl_7/260-0057919-4346154?psc=1,B07KX3BNKD,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Felix-Doubly-Delicious-Selection/dp/B08YNK99N1/ref=zg_bs_pet-supplies_sccl_2/260-0057919-4346154?psc=1,B08YNK99N1,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Water-Feeder-Kitten-Drinking-Fountain/dp/B0844FVDX4/ref=zg_bs_pet-supplies_sccl_8/260-0057919-4346154?psc=1,B0844FVDX4,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Whiskas-Mince-Chicken-Cat-Food/dp/B07MX94VR8/ref=zg_bs_pet-supplies_sccl_15/260-0057919-4346154?psc=1,B07MX94VR8,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Purina-Friskies-Surfin-Favourites-Food/dp/B07SGSMMBM/ref=zg_bs_pet-supplies_sccl_10/260-0057919-4346154?psc=1,B07SGSMMBM,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Felight-Antibacterial-Freshener-Effective-Freshness/dp/B00VX7VPS0/ref=zg_bs_pet-supplies_sccl_27/260-0057919-4346154?psc=1,B00VX7VPS0,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Fancy-Feast-Purina-Chicken-Flakes/dp/B07KX45BNN/ref=zg_bs_pet-supplies_sccl_14/260-0057919-4346154?psc=1,B07KX45BNN,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Thomas-Cat-Litter-Non-Clumping/dp/B0037XNXIS/ref=zg_bs_pet-supplies_sccl_6/260-0057919-4346154?psc=1,B0037XNXIS,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Felix-Naturally-Delicious-Countryside-Selection/dp/B08YNJWQXB/ref=zg_bs_pet-supplies_sccl_1/260-0057919-4346154?psc=1,B08YNJWQXB,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Brit-Premium-Nature-Sticks-Salmon/dp/B099F27PRZ/ref=zg_bs_pet-supplies_sccl_13/260-0057919-4346154?psc=1,B099F27PRZ,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
https://www.amazon.sa/-/en/Kitekat-Mackerel-Dry-Cat-Food/dp/B076GMVVXM/ref=zg_bs_pet-supplies_sccl_22/260-0057919-4346154?psc=1,B076GMVVXM,"{'name': 'pet-supplies', 'url': 'https://www.amazon.sa/-/en/gp/bestsellers/pet-supplies/'}"
